Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/23;fev/23;mar/23;abr/23;mai/23;jun/23
7720;PCH R FORTUNA;19096;PCH R FORTUNA I5;6,849;6,841;6,844;6,841;7,184;4,715
2883;WASSER KRAFT;19097;WASSER KRAFT I5;0,410;0,410;0,410;0,410;0,410;0,410
14225;SANTOAUGUSTO IV;19114;SANTOAUGUSTO IV I5;15,400;15,400;15,400;15,400;16,033;15,400
8042;TERRAL;19136;TERRAL I5;13,982;13,952;13,979;14,629;13,987;14,705
3395;SAO MAURICIO;19137;SAO MAURICIO I5;2,489;2,496;2,498;2,496;2,499;1,708
5195;INDIOS;19183;INDIOS I5;8,800;8,800;8,800;8,800;8,800;8,800
13462;SANTA HELENA;19187;SANTA HELENA I5;19,533;19,993;19,377;19,082;18,060;18,249
2583;BPBUNGE TRP;19234;BPBUNGE TRP II I5;;;7,233;5,820;3,899;3,372
14919;BIO UNIVALEM;19254;BIO UNIVALEM I5;44,940;44,939;44,940;39,035;;
12933;USANGELO;19294;USANGELO I0;;;0,459;;;2,465
14975;HONDA ENERGY;19315;HONDA ENERGY I5;9,251;9,041;8,650;9,219;9,256;9,221
14895;PCH GARCA BRANCA;19354;PCH GARCA BRANCA I5;3,225;3,305;3,194;3,155;2,973;3,010
14855;PARDO TERMOELETRICA;19396;PARDO TERMOELETRICA CL;0,209;0,254;0,141;;0,054;0,017
5611;PESA;19474;PESA I5;16,702;16,808;16,506;15,907;15,381;14,837
14317;ENERPLAN IV;19494;ENERPLAN IV I5;7,100;7,100;7,100;7,100;7,100;7,100
14877;CGH ANTONIO PRADO;19576;CGH ANTONIO PRADO I5;0,800;0,800;0,800;0,800;0,800;0,800
14400;SANTONIO_13;19577;SANTONIO_13 I5;9,811;10,092;9,501;9,158;9,539;9,711
15157;VERDE 08;19598;VERDE 08;;;2,000;1,500;1,000;
14996;PCH MONTE BELO;19895;PCH MONTE BELO I5;4,774;4,909;3,383;1,715;3,462;1,429
15415;UTE STA VITORIA JALLES BIO;19914;UTE STA VITORIA JALLES BIO;;;9,700;2,199;5,300;6,500
15156;G&D;19915;G&D I5;0,610;0,610;0,610;0,610;0,610;0,610
15438;IFT ENERGIA;19937;IFT ENERGIA;112,724;86,917;89,007;77,566;79,260;77,448
12778;COQUEIRAL;19956;COQUEIRAL I5;7,018;7,038;7,100;7,207;7,181;7,292
12777;CRUZEIRO;19959;CRUZEIRO I5;7,895;7,918;7,987;8,108;8,079;8,203
12776;DANUBIO UFV;19962;DANUBIO I5;7,895;7,918;7,987;8,108;8,079;8,203
12775;FLORENZ;19966;FLORENZ I5;7,018;7,038;7,100;7,207;7,181;7,292
12774;JAPURA;19968;JAPURA I5;8,772;8,798;8,874;9,009;8,977;9,115
12773;LIRA;19971;LIRA I5;7,895;7,918;7,987;8,108;8,079;8,203
12772;NOTUS;19974;NOTUS I5;7,895;7,918;7,987;8,108;8,079;8,203
15415;UTE STA VITORIA JALLES BIO;19994;UTE STA VITORIA JB I5;30,900;30,900;30,900;30,900;30,900;30,900
13562;SILGAN;19995;SILGAN EI;0,056;0,082;0,048;0,103;0,063;0,092
15463;VENTOS STO ESTEVAO V;20004;VENTOS STO ESTEVAO V;;;;0,177;;
15475;CIA CIMENTO PARAIBA;20014;CIA CIMENTO PARAIBA;;;0,909;;;
1918;JURUENA ENERG;20054;JURUENA ENERG I5;0,919;1,043;0,951;1,094;0,772;0,473
15438;IFT ENERGIA;20114;IFT ENERGIA I5;27,922;19,140;17,825;20,760;18,625;26,817
15438;IFT ENERGIA;20115;IFT ENERGIA I1;1,406;0,664;0,584;;0,644;0,769
15438;IFT ENERGIA;20116;IFT ENERGIA I0;;;;;;25,400
14836;GRUPO BC;20154;GRUPO BC I5;84,527;82,601;62,903;70,705;59,349;61,587
14836;GRUPO BC;20155;GRUPO BC I0;2,991;;;;;
14836;GRUPO BC;20156;GRUPO BC I1;3,834;4,457;3,883;4,144;3,894;4,363
15535;ELIZABETH CIMENTOS;20194;ELIZABETH CIMENTOS;;;;10,640;11,561;
14296;FAZENDA VELHA;20214;FAZENDA VELHA I5;9,754;12,241;12,896;12,874;10,268;6,302
2878;CPFL BARRA DA PACIENCIA;20274;CPFL BARRA DA PACIENCIA I5;14,755;14,755;14,755;14,755;14,755;14,755
2876;CPFL CORRENTE GRANDE;20275;CPFL CORRENTE GRANDE I5;8,438;8,438;8,438;8,438;8,438;8,438
2881;CPFL SAO GONCALO;20276;CPFL SAO GONCALO I5;7,498;7,498;7,498;7,498;7,498;7,498
2882;CPFL VARZEA ALEGRE;20277;CPFL VARZEA ALEGRE I5;4,788;4,788;4,788;4,788;4,788;4,788
2880;CPFL NINHO DA AGUIA;20278;CPFL NINHO DA AGUIA I5;6,409;6,409;6,409;6,409;6,409;6,409
2877;CPFL PAIOL;20279;CPFL PAIOL I5;10,930;10,930;10,930;10,930;10,930;10,930
9073;CPFL SOLAR I;20280;CPFL SOLAR I I5;0,215;0,205;0,189;0,175;0,146;0,141
15595;ADN ENERGIA;20283;ADN ENERGIA;10,404;6,391;1,826;9,550;4,836;2,034
15636;TIJOA;20614;TIJOA TRES IRMAOS;193,503;199,610;192,251;185,559;173,321;173,685
15235;FRANCISCO LINDNER;20694;FRANCISCO LINDNER I5;1,305;1,305;1,270;1,356;1,221;1,108
15437;EOL BRISA;20714;EOL BRISA I5;9,500;9,500;9,500;9,500;9,500;9,500
15436;EOL WIND;20715;EOL WIND I5;8,000;8,000;8,000;8,000;8,000;8,000
15435;EOL VENTO;20716;EOL VENTO I5;8,900;8,900;8,900;8,900;8,900;8,900
15935;CORURIPE ACUCAR E ALCOOL;20794;CORURIPE ACUCAR E ALCOOL;29,000;29,000;15,000;15,000;15,000;15,000
7868;PETROCOQUE;20796;PETROCOQUE PIE;9,213;2,361;1,445;;;6,240
13394;CANTU2;20797;CANTU2 I5;10,360;10,251;10,354;10,212;10,078;9,920
11529;CGH BRACAO;20814;CGH BRACAO I5;0,260;0,260;0,260;0,260;0,260;0,260
15377;RIO BONITO BIOENERGIA;20835;RIO BONITO BIOENERGIA I5;0,380;0,450;0,450;0,450;0,450;0,450
2714;UTE SVA;20894;UTE SVA I5;2,177;2,200;1,000;1,500;2,500;3,000
57;ENGIE BR GER;20914;ENGIE BR GER I5;41,740;45,879;50,321;49,791;49,985;49,046
16015;TESLACOM;20934;TESLACOM;15,000;19,600;18,600;11,500;11,500;11,500
16075;PCH PIRACICABA;21055;PCH PIRACICABA I5;0,306;0,328;0,348;0,314;0,284;0,304
15855;PCH SANTA GABRIELA;21074;PCH SANTA GABRIELA I5;20,465;19,677;19,854;19,179;18,214;16,699
1225;CSN SIDERURGIC;21174;CSN SIDERURGIC APE;22,549;22,346;22,549;22,549;21,940;17,949
16176;CGH CASTAMAN II;21255;CGH CASTAMAN II I5;0,692;0,752;0,765;0,783;0,728;0,673
16177;PCH CASTAMAN III;21256;PCH CASTAMAN III I5;1,192;1,107;1,190;1,220;1,080;0,888
16215;MAN LTDA;21294;MAN LTDA;0,417;0,090;0,195;0,293;0,329;0,451
14636;UTE VIST ALEG I;21295;UTE VIST ALEG I I5;10,558;10,558;10,558;10,558;10,558;10,558
1263;JBS FRIBOI AUT;21394;JBS FRIBOI PIE I1;;1,600;;;;
16255;USICODA;21399;USICODA I5;1,546;2,420;2,478;0,686;;
15597;MAYNART;21409;MAYNART I5;8,843;9,391;10,190;10,905;8,964;9,309
16338;ATMO;21411;ATMO;452,163;470,088;448,491;228,113;270,837;305,023
15597;MAYNART;21412;MAYNART I1;8,400;8,300;8,300;8,300;8,300;8,400
13013;MAXENERGIA;21434;MAXENERGIA I5;;0,595;1,075;1,139;1,129;1,056
16295;CGH BOM JESUS;21456;CGH BOM JESUS I5;1,066;0,864;0,846;0,748;0,625;0,533
3618;CGH BURITIRANA;21474;CGH BURITIRANA I5;0,889;0,864;0,901;0,856;0,865;0,845
16377;FC ONE;21477;FC ONE;1,540;1,547;1,515;1,501;1,631;5,240
16384;RP ENERGIA;21486;RP ENERGIA I5;0,058;;;;0,068;0,359
16315;FIBRA GERACAO;21505;FIBRA GERACAO I5;0,690;0,922;1,040;0,983;1,040;1,040
1122;FERRO LIGAS;21509;FERRO LIGAS;2,176;1,941;0,720;2,041;1,430;1,073
16382;CGH DONA MARIA PIANA;21545;CGH DONA MARIA PIANA I5;0,607;0,607;0,607;0,607;0,606;0,607
3435;INDUMA;21548;INDUMA I5;0,252;0,137;0,198;0,284;0,214;0,133
15895;BIOTERMICA RECREIO;21570;BIOTERMICA RECREIO I1;6,300;6,300;6,300;6,300;6,300;6,300
13955;ENEL;21584;ENEL I8;1,760;1,817;1,846;1,720;1,537;1,425
3100;CMPC APE;21587;CMPC CQ I5;17,502;5,646;;0,839;3,607;9,742
6081;NOVATRADE;21630;NOVATRADE I0;;;;7,421;;
2770;CGH RIO CHAPEU;21704;CGH RIO CHAPEU I5;0,491;0,510;0,495;0,498;1,307;0,351
15615;PCH BERGAMIN;21724;PCH BERGAMIN I5;2,715;2,973;2,954;2,971;2,636;2,208
15795;FRASCAL;22304;FRASCAL I5;1,230;1,230;1,230;1,230;1,230;1,230
16115;PIABANHA;22346;PIABANHA I5;1,127;1,100;1,142;1,100;1,124;1,100
17238;ALPHA INFRAESTRUTURA CONV;22380;ALPHA INFRAESTRUTURA CONV;;;;;1,000;
17239;RAIZEN CS COM;22382;RAIZEN CS COM;34,000;34,000;34,000;34,000;34,000;34,000
2496;RAIZEN CSP MB;22389;RAIZEN CSP MB I0;6,720;;;;;
7102;CPFL MORRO DOS VENTOS II;22429;CPFL MORRO DOS VENTOS II I5;15,100;15,100;15,100;15,100;15,100;15,100
16604;XAVANTINA;22484;XAVANTINA I5;6,505;6,535;6,479;6,211;6,008;6,012
17334;PAMPA SUL;22522;PAMPA SUL;294,500;294,500;294,500;294,500;294,500;294,500
16135;CGH RUDOLF LINDNER;22529;CGH RUDOLF LINDNER I5;0,590;0,590;0,590;0,590;0,590;0,588
2745;ELETRICIDADE PARAENSE;22530;ELETRICIDADE PARAENSE I5;12,006;12,189;12,473;11,731;12,001;9,596
87640;M A DE LIMA LOIOLA;23005;M A DE LIMA LOIOLA;;;;;0,118;
2495;RAIZEN CSP VALE DO ROSARIO;23007;RAIZEN CSP SANTA ELISA;41,667;;;4,500;19,100;22,400
62014;AES TIETE INTEGRA;23041;MAQUIRA SUL I5;0,138;;;;;
87591;JBS COM SC;23065;JBS COM SC;9,950;10,083;10,305;8,507;8,642;8,291
87780;SQUADRA;23100;SQUADRA;169,567;214,373;191,597;135,359;173,949;123,591
87818;ZEM ENERGY;23123;ZEM ENERGY;31,761;10,000;10,000;;;
84766;PRIME ENERGY - ITAJUBÁ;23136;PRIME ENERGY - ITAJUBA I1;0,321;;;;;
87804;ARMOR;23141;ARMOR;44,334;46,467;32,511;39,500;37,675;43,500
84973;PRIME ENERGY - LONDRINA;23162;PRIME ENERGY - LONDRINA I5;2,069;2,056;2,622;2,261;2,320;0,584
84766;PRIME ENERGY - ITAJUBÁ;23164;PRIME ENERGY - ITAJUBA I5;0,133;0,194;0,214;0,195;0,206;0,196
87020;SANTAFE;23200;SANTAFE I5;0,165;0,186;0,142;0,257;0,348;0,310
70378;UTE VALE PARANA;23222;UTE VALE PARANA CL;0,470;0,670;;0,219;0,297;0,244
86748;TAEDDA INDUSTRIA;23241;TAEDDA INDUSTRIA;0,910;1,600;1,600;1,600;1,577;1,600
87816;AGROFOODS CL;23251;AGROFOODS CL;3,826;3,654;3,653;3,650;3,685;3,688
51512;UTE CGVE INNOVA;23264;UTE CGVE INNOVA;4,380;1,552;3,560;6,167;5,641;5,996
63116;FORQUILHA IV;23285;FORQUILHA I5;6,822;6,919;6,737;6,587;6,270;6,339
88108;ALUMINIO FORTALEZA;23316;ALUMINIO FORTALEZA;0,046;0,042;0,028;0,025;;0,012
88132;SIRIUS COMERCIALIZADORA;23324;SIRIUS COMERCIALIZADORA;;23,379;20,000;45,500;10,000;23,000
85635;NISSHINBO CL;23345;NISSHINBO CL;1,588;1,008;0,766;0,693;0,315;0,894
88252;GERADORA ENERGIA;23358;GERADORA ENERGIA;5,000;1,000;;;;
70105;RAIADROGASIL;23382;RAIADROGASIL LIVRE SECO CONV;0,042;;;;;
88207;LATICINIO SANTIAGO;23385;LATICINIO SANTIAGO;0,035;0,074;0,073;0,093;0,106;0,111
54056;DUCOCO CE;23387;DUCOCO COM I5;6,323;6,075;5,996;2,407;2,987;2,916
70464;TERRA SANTA I;23422;TERRA SANTA I CQ5;21,070;23,330;13,240;12,460;18,049;22,630
3710;UTE ANGELICA PIE;23427;UTE AMANDINA PIE I5;20,578;16,813;16,790;19,956;16,354;16,270
4580;INTELBRAS;23433;INTELBRAS APE;;0,028;0,008;0,017;0,016;0,012
83887;VDSF3;23436;VDSF3 I5;7,630;7,695;4,338;3,426;5,423;7,102
10389;PLANMAR MATRIZ;23447;PLANMAR MATRIZ CL 514;0,063;;;;0,705;0,233
54827;LEAR;23448;LEAR CL 514;;;;;0,045;0,345
50410;TEX CARD;23449;TEX CARD CL 514;0,114;;;;;
59180;AVANPLAS POLIMEROS;23457;AVANPLAS POLIMEROS CL 514;0,300;0,218;0,113;0,286;0,249;0,562
66176;AVENTURA IV;23511;AVENTURA IV I5;14,100;14,100;14,100;14,100;28,100;14,100
88487;AEROESTE;23517;AEROESTE;0,015;;;;;0,111
88421;PACKDUQUE;23520;PACKDUQUE;;;;;;0,063
65213;SALGUEIRO 1 - I5;23555;SALGUEIRO 1 - I5;9,595;9,600;8,600;8,600;8,600;8,600
66179;AVENTURA II;23562;AVENTURA II I5;11,700;11,700;11,700;11,700;11,700;11,700
88436;VDSF4;23566;VDSF4 INE;28,070;26,719;15,732;15,453;19,224;24,732
68972;VILA NOVA AMBIENTAL;23569;POLIMIX IRO T;0,594;0,594;;;;
1264;YPE-QUIMICA;23655;YPE - QUIMICA ANAPOLIS CL 514;;;;;0,050;0,052
65355;SALGUEIRO 3 - I5;23662;SALGUEIRO 3 - I5;9,695;9,700;8,800;8,800;8,800;8,800
65212;SALGUEIRO 2 - I5;23679;SALGUEIRO 2 - I5;9,596;9,600;8,800;8,800;8,800;8,800
85934;WTZ CONV;23685;WTZ I5;;;2,291;2,081;2,225;2,202
51004;VIDEPLAST INDUSTRIA;23706;VIDEPLAST TRES RIOS CL 514;0,121;;;;;0,088
53474;COASUL;23725;COASUL SAO JOAO CL 514;0,021;;;;;0,024
60536;SIMPLE ASSESSORIA;23731;SIMPLE ASSESSORIA;;;;;;9,000
67077;FRANCISCO SA 1 - I5;23732;FRANCISCO SA 1 - I5;9,597;9,600;9,600;9,100;9,100;9,100
67078;FRANCISCO SA 3 - I5;23733;FRANCISCO SA 3 - I5;9,597;9,600;9,100;9,100;9,100;9,100
67052;FRANCISCO SA 2 -I5;23762;FRANCISCO SA 2 -I5;9,597;9,600;9,600;9,100;9,100;9,100
51627;FACCHINI;23786;FACCHINI CL UN2;0,104;0,156;;;;
82420;APTCOM;23788;APTCOM I0;;;;3,000;;7,940
61731;CALCARIO DIAMANTE;23801;CALCARIO DIAMANTE OE;0,163;0,213;0,258;0,238;0,308;0,368
4084;GSA;23802;GSA PINDA;16,506;;;;;
3942;ASAV;23804;ASAV I5 TRD;;;0,101;;;
70654;AVENTURA III;23811;AVENTURA III I5;12,800;12,800;12,800;12,800;21,800;12,800
88674;REDEPLAST CALCADOS;23819;REDEPLAST CALCADOS;;;;0,014;0,012;
82420;APTCOM;23824;APTCOM I5;21,496;24,230;21,201;16,417;23,366;23,259
14226;SANTOAUGUSTO V;23828;SANTOAUGUSTO V I5 TRD;;;0,194;;;
88851;VOSS;23838;VOSS;0,079;0,056;0,070;0,116;0,098;0,128
82420;APTCOM;23844;APT I100;0,171;0,178;0,171;4,769;0,864;4,799
14232;SANTAJOANA VII;23846;SANTAJOANA VII I5 TRD;;;;0,254;;
67079;LAVRAS 1;23886;LAVRAS 1-I5;7,366;7,400;6,200;6,200;6,200;6,200
67095;LAVRAS 3;23887;LAVRAS 3-I5;7,366;7,400;6,200;6,200;6,200;6,200
87804;ARMOR;23888;ARMOR I5;6,055;5,450;9,327;0,397;0,417;3,054
87804;ARMOR;23889;ARMOR I1;0,183;0,048;0,051;2,046;0,048;0,064
67080;SOLAR JAIBA 9-I5;23905;SOLAR JAIBA 9-I5;6,693;6,700;6,700;5,500;5,500;5,500
67092;LAVRAS 2;23906;LAVRAS 2-I5;7,366;7,400;6,200;6,200;6,200;6,200
67082;LAVRAS 5;23907;LAVRAS 5-I5;7,366;7,400;6,200;6,200;6,200;6,200
67081;LAVRAS 4;23920;LAVRAS 4-I5;7,366;7,400;6,200;6,200;6,200;6,200
87804;ARMOR;23921;ARMOR CQ5;0,020;;;;;
77817;JBS COM SP;23977;JBS COM SP I1;0,119;1,544;1,400;2,214;1,424;0,979
76862;BRITAGEM GASPAR;23993;BRITAGEM GASPAR CL;;;0,050;;;
76242;CAPIM DOURADO CL;23994;CAPIM DOURADO CL;;0,030;0,038;0,046;;
77817;JBS COM SP;23997;JBS COM SP CQ5;44,640;47,936;37,000;26,800;47,000;142,166
77817;JBS COM SP;24030;JBS COM SP I5;187,060;240,686;187,112;199,299;186,930;186,245
89209;MADEIREIRA BENAZZI;24089;MADEIREIRA BENAZZI;;;0,030;;;
50236;SETA;24100;SETA CL;;0,015;;;;
52189;NOVA GALIA;24104;NOVA GALIA;0,878;;0,610;2,366;9,799;11,256
84094;EGP SANTA ESPERANCA 8;24110;EGP SANTA ESPERANCA 8 I5;12,909;14,175;14,018;13,140;14,778;14,468
56835;CBL FORTALEZA;24146;BETANIA MORADA NOVA;0,011;0,022;;0,007;;
89361;STONE RIO;24304;STONE RIO;;;;;0,043;
48;ELETRONORTE;24305;ELETRONORTE UTE MAUA 3;484,400;484,400;484,400;484,400;484,400;484,400
56;FURNAS;24324;FURNAS JAGUARI;11,888;12,263;11,810;11,400;10,650;10,670
89406;FLASH ENERGY;24345;FLASH ENERGY;41,000;51,000;34,100;30,000;35,000;48,750
80284;MOTRISA;24401;MOTRISA CL 514;0,312;0,306;0,269;0,290;0,292;0,300
84560;INAPI;24402;INAPI CL 514;;;;0,086;;
50602;BELLO ABATEDOURO;24410;FRANGO OURO LIVRE;;;;2,277;2,253;2,096
89395;MAREL BRASIL;24419;MAREL BRASIL;0,050;0,033;0,036;0,075;0,047;0,048
82123;RAYMUNDO DA FONTE PA;24482;RAYMUNDO DA FONTE PA I5;0,360;0,312;0,375;0,333;0,341;0,360
71207;IFOSC;24494;IFOSC CL 514;;;;;;0,015
87796;EOL TODA ENERGIA DO BRASIL;24496;EOL TODA ENERGIA DO BRASIL I5;13,253;12,002;9,839;9,452;10,390;11,583
66922;SOLAR JAIBA 4 I5;24517;SOLAR JAIBA 4 I5;9,792;9,800;9,800;8,400;8,400;8,400
66921;SOLAR JAIBA 3 I5;24521;SOLAR JAIBA 3 I5;9,593;9,600;8,400;8,400;8,400;8,400
80274;MEZ ENERGIA;24523;MEZ ENERGIA I5;1,029;2,404;2,442;2,554;2,601;2,601
54178;GLOBALPACK NORDESTE;24619;GLOBALPACK NORDESTE CL;0,139;0,264;0,206;0,391;0,315;0,267
84766;PRIME ENERGY - ITAJUBÁ;24653;PRIME ENERGY - ITAJUBA CQ1;0,068;0,084;;0,068;;0,084
89471;BON NOME III;24654;BON NOME III I5;29,658;30,024;26,286;28,637;25,134;19,852
88260;SEDA BRATAC;24662;SEDA BRATAC CL 514;0,276;0,201;0,198;0,236;0,189;0,218
85655;PEDREIRA LAJINHA;24663;PEDREIRA LAJINHA CL 514;;;;;;0,007
89716;SUPERBRITAS;24664;SUPERBRITAS;;;;0,118;0,112;0,118
89219;PROQUIGEL MATRIZ;24667;FAFEN BA;;;;15,469;;
89219;PROQUIGEL MATRIZ;24668;FAFEN SE;;;;19,960;;
11872;GESTAMP AUTOPECAS;24681;GESTAMP TAUBATE;;;;0,014;;
51264;DEMOBILE;24695;DEMOBILE CL;0,019;;;;;
73625;UCI RIBEIRO;24725;UCI RIBEIRO N;0,037;0,028;0,036;0,025;;
5737;ROYAL CANIN;24768;ROYAL CANIN CL 514;0,097;;0,180;0,208;0,047;0,301
89868;CAPE IGARASSU;24772;CAPE IGARASSU;;;1,059;;;
89897;SUBSEA7;24819;SUBSEA7;0,016;;;0,031;0,031;0,045
2993;EMBRASATEC;24840;EMBRASATEC CL 514;0,964;0,665;0,453;0,765;0,483;0,390
70027;BATTISTELLA;24860;BATTISTELLA CL;0,179;0,085;0,051;;;
54768;BONFANTI;24899;BONFANTI SE CL 514;0,079;;;;;
66178;AVENTURA V;24902;AVENTURA V I5;15,000;15,000;15,000;15,000;32,000;15,000
52346;MARINI COMPENSADOS;24990;MARINI COMPENSADOS CL 514;0,134;0,018;0,011;0,140;0,018;0,133
84220;DALLA COSTA;24991;DALLA COSTA CL 514;0,068;;;0,046;;0,040
65335;OMG;24999;OMG I5;277,740;283,552;349,550;349,543;428,739;366,607
65335;OMG;25000;OMG I0;29,450;17,762;5,707;3,007;4,791;14,061
90144;FAZTAPE;25012;FAZTAPE;0,001;;;;;
52630;LDC BRASIL;25018;LDC BRASIL APUCARANA II CL S;1,976;0,580;0,548;0,708;0,889;0,309
65335;OMG;25019;OMG I1;7,411;6,220;8,191;13,400;7,665;8,148
88925;UTE LD CELULOSE;25022;UTE LD CELULOSE;25,000;35,000;35,000;35,000;39,949;42,080
1989;LOUIS DREYFUS;25028;LOUIS DREYFUS MATAO II CL SE;0,507;0,135;0,291;0,099;0,391;0,650
3538;LIEBHERR;25045;LIEBHERR CL 514 2;;;;;;0,026
2050;BEMIS DO BRASIL;25054;BEMIS PARANAGUA;0,315;;;;0,176;0,230
87702;COOPERFIBRA FIOS CL 514;25055;COOPERFIBRA FIOS CL 514;;;;0,171;;
1989;LOUIS DREYFUS;25064;LOUIS DREYFUS PARANAVAI CL S;0,421;0,207;0,255;0,192;0,287;1,133
90181;EXPLOTEC;25087;EXPLOTEC;;0,040;0,069;0,049;0,012;0,010
117;ELERAC;25108;ELERAC I1 B;15,000;;;;;14,553
68774;AMBAR COMERCIALIZADORA;25109;AMBAR COM I5;47,024;46,993;47,585;48,972;47,117;47,000
50734;CARTONALE;25113;CARTONALE CL;0,443;0,199;0,140;0,049;0,117;0,141
90260;NOVA INJECAO;25118;NOVA INJECAO;0,397;0,400;0,416;0,350;0,383;0,389
85345;STARA CL;25119;STARA CL;0,132;;;;;
68774;AMBAR COMERCIALIZADORA;25125;AMBAR COM I0;;1,757;;1,795;1,852;1,862
55239;PARAMOUNT;25128;PARAMOUNT CL;0,162;0,102;0,087;0,136;;0,024
68774;AMBAR COMERCIALIZADORA;25141;AMBAR CQ5;;;;1,795;1,852;
54058;NARDINI CERAMICA;25171;NARDINI CERAMICA OE;;;;;;1,013
87530;AMG BRASIL ENERGIA;25179;AMG BRASIL ENERGIA I5;1,795;2,044;2,001;1,717;1,024;0,335
90325;COTRICAMPO CE;25203;COTRICAMPO CE;;0,001;;;;
70355;DIAMANTINO;25205;DIAMANTINO I5;2,220;2,220;2,220;2,220;2,220;2,220
3710;UTE ANGELICA PIE;25222;UTE AMANDINA PIE I0;;1,191;0,740;1,272;0,667;0,653
69333;CPFL FAROL DE TOUROS;25229;CPFL FAROL DE TOUROS I5;12,195;12,195;12,195;12,195;12,195;12,195
69304;CPFL GAMELEIRA;25230;CPFL GAMELEIRA I5;8,585;8,585;8,585;8,585;8,585;8,585
71184;FORQUILHA- I5;25235;FORQUILHA- I5;3,179;3,345;3,378;3,070;2,827;2,603
69303;CPFL COSTA DAS DUNAS;25244;CPFL COSTA DAS DUNAS I5;13,951;13,951;13,951;13,951;13,951;13,951
76617;FIO PURO;25260;FIO PURO CL;0,278;;;0,278;0,269;0,278
69302;CPFL FIGUEIRA BRANCA;25264;CPFL FIGUEIRA BRANCA I5;5,268;5,268;5,268;5,268;5,268;5,268
71185;ENERGETICA INVERNADINHA I5;25271;ENERGETICA INVERNADINHA I5;9,718;10,226;10,325;9,386;8,626;7,958
1520;NEOVIA MG;25305;NEOVIA PAULINIA CL 514;0,046;;;;;
82846;VAENERGIA;25420;VAENERGIA I5;;;;;;0,162
90574;REVENACO;25429;REVENACO;;0,133;0,142;0,142;0,148;0,170
66697;WORLD SE COM;25439;WORLD SE COM I100;;;;0,075;;2,119
53747;PROLIND;25441;PROLIND II CL;;0,031;0,016;0,037;0,035;0,040
90659;AGROGLOBAL;25463;AGROGLOBAL;0,068;0,074;0,055;0,051;0,064;0,107
63016;EXPONENCIAL ENERGIA;25499;EXPONENCIAL CQ5 PIE;15,823;17,862;18,166;16,884;23,470;23,860
53586;ARAUCARIA PAPEIS CE;25535;ARAUCARIA PAPEIS CONVENCIONAL;;;0,165;0,369;0,139;0,133
61175;GRAND PALLADIUM CL;25536;GRAND PALLADIUM CL;;;;;0,905;0,872
54899;MOINHOS BELEM CL;25537;MOINHOS BELEM CL;;;;;0,605;
57941;FASTPLAS;25553;FASTPLAS SE CL;0,140;0,211;0,067;;;
51637;SCHIO SJ;25611;SCHIO SJ;0,067;;;;;
81288;VES 4;25617;VES 4 I5;26,061;15,265;14,054;13,910;15,019;19,070
81217;VAL 2;25618;VAL 2 I5;9,069;13,009;7,833;7,748;8,194;9,844
60491;THERA TRADING;25626;THERA I1 2;2,087;;;0,499;;
66298;ENERGIZOU;25628;ENERGIZOU I1;;;;0,477;0,424;
90917;C CE SILICATE INDUSTRIA;25640;C CE SILICATE INDUSTRIA;0,181;0,228;0,089;0,092;0,196;0,193
66298;ENERGIZOU;25644;ENERGIZOU I5;16,904;19,048;19,128;18,780;18,197;19,327
62014;AES TIETE INTEGRA;25646;HAMMER SE/CO I5;0,100;;;;;
90265;COCARI FIACAO CONVENCIONAL;25666;COCARI FIACAO CONVENCIONAL;;0,272;0,243;0,260;0,190;0,062
1634;YARA BRASIL;25672;UTE YARA BRASIL;0,632;0,933;0,686;0,691;0,785;0,908
91136;DB DIAGNOSTICOS;25705;DB DIAGNOSTICOS;;;0,084;0,074;0,058;
81285;VES 2;25710;VES 2 I5;28,499;14,713;12,256;13,195;14,380;18,724
81216;VES 3;25711;VES 3 I5;38,179;28,308;11,615;13,474;14,518;18,788
81303;VES 5;25722;VES 5 I5;25,851;19,106;18,052;14,450;15,945;19,452
11872;GESTAMP AUTOPECAS;25725;GESTAMP SJP;;0,053;;0,032;0,042;0,139
69674;USINA ESTIVAS;25732;USINA ESTIVAS I5;0,578;0,320;0,330;0,320;0,420;0,470
66697;WORLD SE COM;25762;WORLD COM I0;;;;1,000;;
16338;ATMO;25790;ATMO I5 2;;0,015;;;;
87005;BVC GER;25799;BVC GER 2 I5;2,720;2,720;2,720;2,720;2,720;2,720
16524;CGH JELU I;25801;CGH JELU PIE I5;1,020;1,020;1,020;1,020;1,020;1,020
61120;RESIPLASTIC;25822;RESIPLASTIC S;0,017;0,020;0,031;0,033;0,026;0,024
88542;FORGER;25826;FORGER I5;0,980;0,980;0,980;0,980;0,980;0,980
62014;AES TIETE INTEGRA;25859;ANHEMBI AGRO SE/CO I5;0,190;;;;;
91338;PLUSVAL I5 - SUL;25862;PLUSVAL;;0,144;;5,419;6,162;5,504
87503;BIOPAR AMBIENTAL;25866;BIOPAR AMBIENTAL I1 4;3,700;3,700;3,700;3,700;3,700;3,700
86675;MARINGA ENERGIA;25880;MARINGA ENERGIA;;;8,627;8,000;8,000;8,000
85634;OB-I;25886;OB-IE;28,564;30,761;25,385;28,032;21,356;21,118
85461;OB-III;25892;OB-III;24,012;26,081;21,509;23,109;18,721;18,630
85650;OB-II;25894;OB-II;47,794;51,838;43,181;45,411;36,846;37,681
85634;OB-I;25922;OB-I;17,279;18,383;15,264;16,283;12,528;12,518
