Cód. Agente;Nome Empresarial;Cód. Perfil;Sigla;jan/22;fev/22;mar/22;abr/22;mai/22;jun/22;jul/22;ago/22;set/22;out/22;nov/22;dez/22
114;FOZ DO CHOPIM;2299;FOZ DO CHOP I1;20,390;20,300;20,390;20,390;20,417;20,390;20,390;20,390;20,390;20,390;20,390;20,390
115;DELTA ENERGIA;115;DELTA ENERGIA;455,610;357,021;389,361;361,599;321,478;359,935;537,591;542,244;566,619;528,576;564,706;400,537
115;DELTA ENERGIA;2287;DELTA ENERG I5;45,470;46,653;49,423;48,762;54,849;91,296;46,339;54,998;58,019;52,035;59,630;54,809
115;DELTA ENERGIA;2354;DELTA ENERG I1;2,096;2,036;1,875;3,661;3,412;4,676;4,322;4,372;5,485;4,370;10,076;6,480
115;DELTA ENERGIA;3227;DELTA ENERG I0;21,716;2,526;0,546;10,527;56,868;15,241;10,000;2,547;3,130;33,000;25,000;1,000
115;DELTA ENERGIA;3292;DELTA ENER CQ5;10,472;10,935;11,522;11,162;10,732;17,922;17,736;16,611;17,248;18,437;11,398;20,476
116;ENGIE BR COM;116;ENGIE BR COM;2.275,345;2.136,495;2.224,768;2.085,719;1.977,112;1.906,031;2.045,320;2.165,515;2.126,793;2.096,662;2.046,826;2.102,363
116;ENGIE BR COM;2262;ENGIE BR COM I1;1,680;1,694;1,678;1,800;1,800;1,800;1,800;1,800;1,800;1,920;1,920;1,910
116;ENGIE BR COM;2265;ENGIE BR COM I5;622,346;604,326;606,206;580,487;567,244;601,855;543,380;546,897;540,386;545,954;557,198;544,088
116;ENGIE BR COM;16805;ENGIE BR COM PIE I5;191,366;201,729;193,713;249,235;181,606;213,664;198,738;199,209;195,966;198,077;201,398;203,671
116;ENGIE BR COM;30489;ENGIE BR COM NESP;26,019;25,968;26,207;26,207;26,262;26,181;26,479;26,534;26,512;25,147;26,539;26,569
116;ENGIE BR COM;30843;ENGIE BR COM MKT PL;6,840;3,142;3,392;;;0,133;0,964;0,458;0,037;2,020;1,124;
116;ENGIE BR COM;30912;ENGIE BR COM MKT PL I5;;;0,298;0,100;;;;;;;7,106;0,987
116;ENGIE BR COM;83780;ENGIE BR COM I0;;;;;;;;;18,383;;;
117;ELERAC;117;ELERAC;83,882;86,992;44,054;88,749;104,876;134,819;237,092;173,937;91,910;62,678;41,497;101,021
117;ELERAC;3527;ELERAC I5;164,049;168,340;235,073;195,388;188,426;335,409;331,553;225,030;199,923;204,133;195,197;212,181
117;ELERAC;3528;ELERAC I1;81,065;79,652;76,475;72,879;69,646;73,660;76,935;69,123;80,141;64,629;84,294;68,846
117;ELERAC;3529;ELERAC I0;;;;;;;135,967;56,452;;;;
117;ELERAC;25108;ELERAC I1 B;;;;;;;;6,720;;;;
117;ELERAC;62269;ELERAC I5 TR;;84,380;67,000;17,500;6,720;;;;;;;
117;ELERAC;62270;ELERAC I1 TR;8,612;8,649;18,040;4,000;8,840;5,840;5,840;5,840;5,840;5,840;14,403;15,840
117;ELERAC;62271;ELERAC TR;111,350;113,650;206,050;163,350;170,850;92,250;175,750;156,250;218,722;231,911;245,350;259,950
117;ELERAC;68290;ELERAC CQ I5;3,145;;;;;;;;;;;
117;ELERAC;68291;ELERAC CQ I5 2;;;;;;;;;;10,402;5,877;
118;CPFL BRASIL;118;CPFL BRASIL;618,184;595,568;595,623;643,062;639,464;678,515;774,560;884,486;907,089;901,849;881,662;832,124
118;CPFL BRASIL;2283;CPFL BRASIL I1;4,163;4,441;4,409;4,572;4,099;4,422;4,563;4,687;4,437;4,425;4,491;4,580
118;CPFL BRASIL;2284;CPFL BRASIL I5;593,081;615,635;625,189;634,596;682,708;624,964;598,769;627,694;618,291;708,764;623,431;687,902
118;CPFL BRASIL;3367;CPFL BRAS CQ5;1,668;;;;;;;;;;;
118;CPFL BRASIL;3689;CPFL BRASIL I0;;;;0,014;;;;;;;5,769;
118;CPFL BRASIL;16885;CPFL BRASIL I8;0,215;0,205;0,189;0,175;0,146;0,141;0,158;0,195;0,202;0,224;0,207;
119;ITAPEBI;119;ITAPEBI;128,656;128,656;128,656;199,106;198,656;128,656;128,656;172,506;166,006;128,656;128,656;128,656
120;VALE ENERGIA;120;VALE ENERGIA;201,165;201,216;201,309;184,660;192,897;199,866;139,144;139,247;139,289;175,186;177,155;178,186
120;VALE ENERGIA;3172;VALE ENE I5;172,131;179,247;170,533;174,298;179,010;181,557;192,065;194,925;194,894;187,408;178,067;169,828
121;ELERA;121;ELERA;97,966;127,099;164,651;127,312;139,472;120,096;155,249;108,220;124,628;42,418;30,431;68,410
121;ELERA;2258;ELERA I1;92,248;92,833;118,178;130,434;107,425;84,767;94,506;87,522;86,765;86,303;98,168;104,914
121;ELERA;2260;ELERA I5;183,643;183,461;208,163;208,158;216,076;318,248;195,646;194,719;200,903;203,187;159,361;174,948
121;ELERA;3578;ELERA I0;72,875;163,477;74,037;79,652;71,743;72,053;63,550;89,650;116,524;104,647;77,068;100,738
121;ELERA;68451;ELERA CQ I5;;;;;;1,387;;;;;;
121;ELERA;70019;ELERA I5 A;21,148;18,700;20,900;20,020;19,800;18,700;23,760;23,540;25,300;25,300;21,120;25,300
121;ELERA;70180;ELERA I5 B;23,231;21,940;23,661;19,933;19,359;19,359;19,359;19,359;22,662;23,231;22,944;23,087
121;ELERA;74344;ELERA I1 B;;;;;;;5,840;;;;34,722;
121;ELERA;80462;ELERA I5 D;25,496;4,464;;0,699;;;;23,238;;;;
122;PBEN;122;PBEN;62,247;66,868;66,866;66,823;64,164;66,360;69,749;64,509;57,963;67,186;67,912;
125;RIMA;125;RIMA;70,000;70,000;69,995;70,000;70,000;70,000;70,000;70,000;70,000;70,000;70,000;70,000
125;RIMA;4531;RIMA I5;0,160;0,160;0,160;0,160;0,160;0,160;0,160;0,160;0,160;0,160;;
127;CINCO ESTRELAS;127;CINCO ESTRELAS;7,066;10,225;6,788;6,054;5,628;5,215;7,318;7,078;7,734;8,021;8,209;7,045
128;QGE;128;QGE;88,328;94,649;94,185;88,016;82,709;83,894;93,065;145,755;105,359;81,066;87,156;90,065
130;TANGARA;130;TANGARA;50,438;50,438;60,545;50,438;50,438;59,339;62,306;68,240;68,240;68,240;76,573;54,592
130;TANGARA;58567;TANGARA I0;;;;;;;0,672;;;;;
132;HORIZONTES;2317;HORIZONTES I1;8,930;8,930;8,930;8,930;8,930;8,930;8,930;8,930;8,930;8,930;8,930;8,930
132;HORIZONTES;2319;HORIZONTES I5;1,130;1,130;1,130;1,130;1,130;1,130;1,130;1,130;1,130;1,130;1,130;1,130
134;NORTE FLU;134;NORTE FLU;725,000;725,000;725,000;725,000;725,000;725,000;725,000;725,000;725,000;725,000;725,000;725,000
135;PETROBRAS PIE;135;PETROBRAS PIE;1.120,832;1.064,667;1.045,552;1.044,831;1.041,816;1.063,205;1.139,349;1.180,467;1.316,946;1.578,587;1.583,774;1.676,887
135;PETROBRAS PIE;2416;PETROB PIE 1LD;704,000;704,000;704,000;704,000;704,000;711,141;762,190;704,000;709,893;717,272;801,851;944,749
135;PETROBRAS PIE;2652;PETROB PIE 1LN;887,000;887,000;887,000;887,000;894,000;894,943;964,255;922,784;935,509;887,000;925,971;982,150
137;TERMOPE;137;TERMOPE;455,000;455,000;455,000;455,000;524,883;531,887;455,000;455,000;455,000;496,000;496,000;496,000
140;CGTF;140;CGTF;512,158;512,158;512,158;512,158;512,158;512,158;512,158;512,158;512,158;512,158;512,158;512,158
142;EKCE;2290;EKCE I5;13,364;13,364;13,364;13,364;13,364;13,364;13,364;13,364;13,364;13,364;13,364;13,364
143;ECOM;143;ECOM;115,280;133,308;169,087;105,648;138,072;117,252;178,264;180,554;242,973;174,186;184,925;153,713
143;ECOM;2244;ECOM I5;77,678;73,720;86,830;76,177;90,404;82,269;103,861;84,985;82,498;80,304;75,456;96,869
143;ECOM;2288;ECOM I1;4,938;7,402;6,412;6,382;5,007;9,878;9,503;14,544;16,062;8,199;14,976;9,774
143;ECOM;4036;ECOM I0;22,909;23,268;15,852;9,212;7,552;8,461;19,843;6,645;7,340;15,073;16,783;26,494
143;ECOM;59010;ECOM PIE I5;0,359;0,305;0,492;0,918;0,916;0,845;0,920;0,934;0,682;0,549;0,550;0,498
143;ECOM;67652;ECOM CQ I5;11,124;15,617;14,153;8,619;16,976;8,969;10,085;8,143;16,763;9,985;13,639;12,722
144;ESPORA;144;ESPORA;1,400;1,400;1,400;1,400;1,400;;1,400;1,400;1,400;;;
144;ESPORA;68227;ESPORA I5;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000;20,000
151;NOVELIS;151;NOVELIS;1,107;2,662;1,234;;;;;;;;;
151;NOVELIS;20455;NOVELIS APE I0;9,005;2,416;9,009;;;;;;;;;
152;CEC;152;CEC;41,802;44,344;52,654;71,144;62,988;65,660;48,552;54,496;33,510;54,000;56,000;48,563
153;HGE;2309;HGE I1;1,478;1,478;1,478;1,478;1,478;1,478;1,478;1,478;1,478;1,478;1,478;1,478
153;HGE;2310;HGE I5;1,705;1,703;1,712;1,720;1,725;1,729;1,723;1,698;1,698;1,698;1,698;1,698
156;LAGES BIOENERG;68804;LAGES BIO I1;1,680;1,680;1,680;1,800;1,800;1,800;1,800;1,800;1,800;1,920;1,920;1,910
182;TERMOCABO;2942;TERMOCAB 4LN10;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000;38,000
192;UTE COCAL;2414;UTE COCAL 1LD;5,860;5,860;5,860;5,863;5,876;5,906;5,914;5,883;5,888;5,860;5,860;5,860
196;SOUTH32;66762;SOUTH32;;;;15,444;31,855;42,599;46,137;55,839;50,000;94,009;80,000;90,000
198;CUMMINS;198;CUMMINS;;;;;;;;;;;;0,405
202;CERAN;202;CERAN;162,239;162,919;162,269;160,866;159,614;159,174;158,669;159,365;160,530;161,397;161,357;161,735
1036;CIPLAN;1036;CIPLAN;;;;;1,415;;;;;;;
1037;PIE - RP;1037;PIE - RP;;;;;;0,328;;1,000;;198,697;;
1037;PIE - RP;84600;PIE - RP I5;;;;;;9,116;;;;11,645;9,868;14,887
1037;PIE - RP;84631;PIE - RP I0;;;;;;0,072;;;;7,000;;
1040;ENECEL;1040;ENECEL;31,862;25,600;30,700;39,131;43,395;35,200;48,588;56,513;57,700;44,900;34,700;42,584
1040;ENECEL;3173;ENECEL I5;0,445;0,485;0,855;0,980;1,309;3,425;1,362;1,788;0,752;0,754;2,842;0,945
1040;ENECEL;14839;ENECEL I0;23,138;27,300;26,500;10,069;14,805;5,708;8,715;6,987;14,590;16,442;25,500;8,116
1040;ENECEL;14879;ENECEL_IMBEL I5;1,264;1,412;1,442;1,219;1,108;0,908;0,512;0,412;0,457;0,696;1,028;1,427
1044;ADM;26856;ADM AGRO UDI G;0,898;1,040;1,044;1,023;1,098;0,554;;;;;0,125;0,087
1044;ADM;29546;ADM RONDONOPOLIS;4,091;;;;;;;0,992;0,794;1,288;0,783;0,323
1044;ADM;29547;ADM UBERLANDIA;0,550;;;;;;;0,283;1,149;0,477;0,232;0,093
1044;ADM;29548;ADM CAMPO GRANDE;3,559;0,090;0,213;0,215;0,269;0,582;0,048;0,514;0,460;0,517;0,369;0,102
1044;ADM;29549;ADM SANTOS;1,083;;;;;;;;;;;
1044;ADM;29905;ADM LRV1;;;;0,088;;;;0,194;0,079;;;
1046;DURA UBE;36553;DURA FA CL;0,166;0,163;0,177;0,162;0,158;0,157;1,436;3,409;9,076;3,214;4,022;23,919
1052;APERAM;1052;APERAM;15,672;16,821;17,400;17,509;17,321;16,765;17,537;17,233;17,592;17,531;17,432;15,233
1056;ARCELOR JF COM;1857;BMP JF GUILMAN;31,143;31,907;32,308;33,208;33,213;27,478;26,179;25,423;23,843;23,200;25,621;28,748
1056;ARCELOR JF COM;2811;ARCELOR PIE;117,974;113,375;116,278;113,739;117,420;110,046;104,173;98,304;91,293;92,705;96,219;87,871
1066;INTERCAST;1066;INTERCAST;3,999;;;;;;;;6,373;6,183;6,389;5,658
1068;LIASA;1068;LIASA;38,498;49,920;50,170;57,170;66,870;77,070;66,000;66,000;49,000;39,000;64,300;62,600
1080;TUPI;1080;TUPI;7,700;0,744;;;4,261;2,193;3,677;4,506;11,347;5,067;0,413;8,856
1085;INONIBRAS;1085;INONIBRAS;5,000;;;;;;;;;;;
1086;WHITE MARTINS;1086;WHITE MARTINS;122,523;110,540;180,071;59,749;65,408;80,219;75,942;97,554;114,703;116,823;116,644;116,429
1086;WHITE MARTINS;83510;WHITE MARTINS CONV EI100;;;;;;0,010;;;;;;
1090;ECLSA;1090;ECLSA;;;;;;;;;;;;2,400
1091;NEMAK;1091;NEMAK;;;;0,290;;0,342;0,296;;;;;
1098;JOST;1098;JOST;;;;;;;;;;;;0,019
1104;BRASKEM;2778;BRASKEM PIE;93,638;92,807;90,561;110,174;120,052;145,107;140,616;156,461;164,830;174,216;170,322;199,836
1104;BRASKEM;83634;BRASKEM PI I5;16,473;17,838;16,939;18,599;20,670;22,626;23,487;23,099;22,853;20,295;18,037;15,909
1106;MINASLIGAS;1106;MINASLIGAS;;;;;;;;;;;8,110;1,600
1109;KINROSS PIE UHE;1109;KINROSS;;;;7,000;;4,000;6,500;6,000;;;;
1109;KINROSS PIE UHE;78133;KINROSS PIE UHE;85,816;119,076;101,007;93,781;79,592;79,656;78,466;77,674;70,393;70,942;79,765;83,679
1112;IBG;1112;IBG;;;;;;0,564;;;;;0,407;0,563
1114;LORENPET PLASTICOS RJ;23375;LORENPET PLASTICOS RJ;;;;;;;;;0,117;;;
1122;FERRO LIGAS;2233;FERRO LIGAS I5;3,315;3,550;3,289;3,550;2,971;3,550;6,504;3,546;3,550;3,548;3,546;3,550
1122;FERRO LIGAS;21509;FERRO LIGAS;0,592;0,688;0,627;0,523;0,626;0,646;0,622;0,636;0,594;0,611;0,611;0,566
1124;CARAMURU PIE I;1124;CARAMURU;0,163;;;;;;;;;;;
1124;CARAMURU PIE I;71061;CARAMURU PIE I I5;;0,430;;;;;;;;;;
1124;CARAMURU PIE I;71282;CARAMURU CE;;;;;;;;;;;0,247;
1124;CARAMURU PIE I;71995;CARAMURU S SIMAO;0,813;;;;0,672;1,667;2,563;3,105;3,107;2,668;2,297;
1124;CARAMURU PIE I;75201;CARAMURU PIE I SORRISO I5;;0,332;1,235;1,235;1,235;1,235;1,235;1,341;1,344;1,231;1,235;0,443
1124;CARAMURU PIE I;99867;CARAMURU APUCARANA CL;;;;;;;;;;0,105;;0,277
1125;ELEJOR;1125;ELEJOR;93,500;93,500;93,500;87,500;87,500;87,500;76,492;76,492;76,492;75,497;75,497;75,159
1125;ELEJOR;2372;ELEJOR I5;4,500;4,500;4,500;4,500;4,500;4,500;4,500;4,500;4,500;4,500;4,500;4,500
1134;MEXICHEM JLLE;6342;MEXICHEM JL SE;0,131;0,142;;0,179;0,113;;0,098;0,121;0,098;0,090;0,213;0,319
1134;MEXICHEM JLLE;83351;MEXICHEM JLLE CL 13360;0,174;0,185;;0,294;0,192;;0,289;0,218;0,207;0,093;0,241;1,186
1134;MEXICHEM JLLE;88005;MEXICHEM JLLE CL 514;0,260;0,305;;0,402;0,201;;0,226;0,277;0,207;0,178;0,340;0,582
1137;MESSER GASES;34122;ASU CUBATAO I5;4,341;4,340;4,321;4,266;4,260;4,000;4,000;4,000;4,000;4,000;4,000;4,000
1137;MESSER GASES;73305;ASU CUBATAO;;;;;;0,712;3,700;3,700;3,700;3,700;4,200;4,800
1139;HIDROMARCOS;11176;HIDROMARCOS I5;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480;0,480
1140;CEMIG GERACAO;1140;CEMIG GERACAO;1.953,670;2.054,846;1.928,973;1.713,010;1.662,431;1.620,159;1.666,996;1.803,729;1.684,431;1.561,563;1.519,512;1.457,987
1140;CEMIG GERACAO;2497;CEMIG GERA I5;992,702;1.048,070;1.096,982;1.026,298;1.001,518;1.012,814;946,491;881,747;890,034;847,819;856,039;800,839
1140;CEMIG GERACAO;2498;CEMIG GERA I1;14,575;7,951;5,153;6,058;7,980;12,913;18,387;18,534;24,072;25,378;32,477;24,502
1140;CEMIG GERACAO;7082;CEMIG GERA I0;64,794;75,410;123,830;117,919;73,608;6,961;94,206;111,948;104,960;111,730;110,320;36,148
1140;CEMIG GERACAO;8637;CEMIG GERA 2I5;1,430;8,870;25,900;25,895;23,855;12,520;9,810;;;;;
1140;CEMIG GERACAO;15400;CEMIG GERA I8;0,170;0,170;0,170;0,170;0,170;0,170;0,170;0,170;0,170;0,169;0,170;0,170
1140;CEMIG GERACAO;99785;CEMIG GERA INC_NESP;151,151;160,194;145,249;127,982;137,348;133,132;182,833;220,283;217,120;211,962;133,650;142,707
1141;CEMIG DISTRIB;1141;CEMIG DISTRIB;390,977;390,977;390,977;218,835;218,835;218,835;302,611;302,611;302,611;310,667;310,667;310,667
1148;HOLCIM;1148;HOLCIM;2,763;2,698;;;0,000;2,483;;0,000;3,771;;;
1148;HOLCIM;66655;HOLCIM CL;1,640;1,549;;;0,000;1,108;;0,498;1,654;;;
1148;HOLCIM;69401;HOLCIM AP;;;;0,097;;;;;;;;
1148;HOLCIM;69482;HOLCIM CL NE;1,167;1,042;0,867;;1,088;3,443;;;;;;
1149;SAMARCO;1858;SAMARCOGUILMAN;28,436;32,006;32,039;31,906;32,039;32,039;32,205;24,133;32,205;24,366;32,305;28,907
1151;STOLA;28645;STOLA I5;0,115;0,714;1,263;1,042;1,136;1,583;1,599;1,680;2,176;2,097;2,639;
1156;FIAT AUTO;61820;FIAT PE;;;;;;;;;;;;1,854
1177;PCH PESQUEIRO;13354;PCH PESQUEIRO I1;9,240;9,240;9,240;9,240;9,240;9,240;9,240;9,240;9,240;9,240;9,240;9,240
1177;PCH PESQUEIRO;98153;PCH MACACOS I5;6,000;6,000;6,000;6,000;6,000;6,000;6,000;6,000;6,000;6,000;6,000;6,000
1178;PCH FERRADURA;59181;PCH FERRADURA I1;5,360;5,360;5,360;5,360;5,360;5,360;5,360;5,360;5,360;5,360;5,360;5,360
1181;PETROLINA;2657;PETROLINA 2LN;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000;84,000
1183;CIC MATRIZ;1183;CIC MATRIZ;;;;;;;;;;;;0,135
1184;CIC FILIAL;80464;CIC FILIAL CL;;;;;;;;;;;;0,330
1188;BUNGE ALIMENTO;1188;BUNGE ALIMENTO;;;;;;;4,409;;;5,067;1,806;
1189;PILKINGTON;1189;PILKINGTON;0,682;1,303;0,118;0,041;1,478;;0,236;0,429;0,516;0,245;0,237;1,474
1204;NITROQUIMICA;1204;NITROQUIMICA;;;0,497;;0,538;0,394;;;;;;
1207;NADIR FIGUEIREDO;1207;NADIR FIGUEIREDO;;;0,979;1,804;1,344;1,898;2,113;;2,077;;;
1211;KARSTEN;1211;KARSTEN;;0,372;;0,763;0,505;0,451;0,455;0,495;;;;0,693
1216;MEXICHEM SUAPE;85708;MEXICHEM SUAPE CL 514;0,097;0,145;;;;;;0,073;0,119;;;0,296
1218;NESTLE BRASIL;84195;NESTLE RIO PARDO CL;5,209;5,055;3,178;3,522;3,360;3,483;3,821;3,694;3,650;3,456;3,408;3,058
1218;NESTLE BRASIL;96976;NESTLE IBIA;2,587;2,579;2,636;2,723;2,558;2,350;2,228;2,393;2,721;2,899;2,976;2,949
1218;NESTLE BRASIL;96977;NESTLE ITUIUTABA;3,423;3,322;2,931;1,891;1,518;1,580;1,944;2,263;3,217;3,364;3,270;3,292
1219;PETROM;1219;PETROM;0,488;;;;;;;;;;;0,953
1225;CSN SIDERURGIC;21174;CSN SIDERURGIC APE;21,924;22,373;22,644;23,760;23,665;19,555;18,604;18,082;16,846;16,490;18,272;20,339
1240;FURUKAWA CUR D;1240;FURUKAWA CUR D;;;0,087;0,177;0,032;;;;;;;
1242;VOLVO;84128;VOLVO CE;;;;0,146;;;;;;;;
1245;AJINOMOTO 1;1245;AJINOMOTO 1;;1,860;;;;1,152;;;;1,448;;0,929
1245;AJINOMOTO 1;84560;AJINOMOTO PEDERNEIRAS;;0,054;;;;0,026;;;;0,040;;0,024
1252;PRYSMIAN SORO;1252;PRYSMIAN SORO;0,099;;0,099;0,099;;;;;;;0,081;
1253;PPE FIOS;1253;PPE FIOS;0,360;0,356;0,181;0,207;0,360;0,174;0,265;0,053;0,256;0,059;0,212;0,162
1255;VOLKSWAGEN;1255;VOLKSWAGEN;4,704;1,168;0,543;2,215;1,972;1,779;5,309;1,409;2,083;0,234;0,029;
1255;VOLKSWAGEN;3833;VOLKSWAGEN CL2;2,554;0,335;;;0,766;;0,171;;;;0,104;0,672
1255;VOLKSWAGEN;33876;VOLKS VINHEDO CL514;0,094;;;0,090;0,107;0,111;0,094;0,108;0,111;0,094;0,097;0,124
1256;AIR LIQUIDE SP;1256;AIR LIQUIDE SP;;;;;;;;;0,091;;;
1256;AIR LIQUIDE SP;7657;AIR LIQUIDE EI;0,256;0,278;0,282;0,248;0,316;0,216;0,229;0,207;0,213;0,252;0,249;0,256
1256;AIR LIQUIDE SP;91146;AIR LIQUIDE BELFORD;;;;;;;;;;;;0,180
1256;AIR LIQUIDE SP;97314;AIR LIQUIDE PAULINIA II;;;;;;;;;0,999;;;
1258;INPA;1258;INPA;;;;;;;0,327;0,300;0,608;0,736;0,456;0,710
1261;IPAPER;1261;IPAPER;;;0,532;;;;;;;;;
1263;JBS FRIBOI AUT;4600;JBS FRIBOI PIE;46,126;70,253;47,839;52,480;51,850;46,373;49,653;69,968;48,425;51,968;49,139;91,268
1263;JBS FRIBOI AUT;21394;JBS FRIBOI PIE I1;;;;;;;;0,200;;;;
1263;JBS FRIBOI AUT;70834;JBS FRIBOI AUT I5;41,366;38,734;41,000;40,000;44,700;38,000;43,004;37,850;38,000;38,000;44,914;39,878
1263;JBS FRIBOI AUT;75047;JBS FRIBOI AUT CQ I5;3,000;2,000;1,000;;;;;;;;;
1264;YPE-QUIMICA;1264;YPE-QUIMICA;;;;;;;;;0,641;;;
1264;YPE-QUIMICA;23655;YPE - QUIMICA ANAPOLIS CL 514;;;;;0,045;;;;;;;
1264;YPE-QUIMICA;40735;YPE - QUIMICA ITAPISSUMA;;;;;;0,544;0,428;0,399;0,085;0,071;0,092;0,144
1264;YPE-QUIMICA;86054;YPE - QUIMICA SF FABRICA;0,719;0,723;0,699;0,688;0,747;0,031;0,239;0,242;0,371;0,195;0,216;0,114
1265;IBS-ENERGY;1265;IBS-ENERGY;42,545;42,544;42,545;42,540;41,860;42,545;44,555;44,555;44,555;46,555;47,557;47,509
1265;IBS-ENERGY;2324;IBS-ENERGY I1;0,379;0,417;0,420;0,371;0,359;0,280;0,307;0,316;0,259;0,263;0,245;0,283
1265;IBS-ENERGY;2325;IBS-ENERGY I5;34,543;37,327;38,793;36,766;35,893;35,566;36,600;37,140;37,158;37,116;38,698;36,975
1265;IBS-ENERGY;4298;IBS-ENERGY I0;2,712;3,284;3,411;3,151;3,108;2,960;2,674;3,044;3,020;3,169;3,336;2,839
1265;IBS-ENERGY;80723;IBS-ENERGY CQ5;2,195;2,217;1,681;2,219;2,149;2,228;2,216;2,184;2,203;2,109;2,168;1,123
1272;PRODUFLEX;31942;PRODUFLEX CL;;;;0,040;;;;;;;;0,165
1273;JACOBINA;1273;JACOBINA;1,286;0,789;;0,326;0,341;0,139;6,453;6,297;6,162;6,392;6,355;6,263
1276;CIA EP;2396;CIA EP I5;1,075;1,042;1,478;0,694;0,538;0,486;0,780;0,538;0,556;0,632;0,694;0,806
1276;CIA EP;86513;CIA EP I0;;;;;;;;0,161;;;;
1277;FORD;99812;FORD EI NE;;;0,040;;;;;;;;;
1288;SALTO DO LOBO;2257;SALTO LOBO I1;0,710;0,790;0,791;0,791;0,664;0,664;0,672;0,664;0,664;0,664;0,664;0,672
1288;SALTO DO LOBO;3821;SALTO LOBO I5;0,462;0,462;0,462;0,462;0,462;0,462;0,458;0,458;0,458;0,458;0,458;0,458
1291;ALCAN ALUMINA;1291;ALCAN ALUMINA;4,949;5,533;3,868;;;4,067;;;0,787;;;
1298;KS PISTOES;1298;KS PISTOES;;;;;;;0,429;0,397;0,529;0,170;0,156;0,872
1300;DOHLER;1300;DOHLER;1,344;1,334;1,670;2,281;1,957;1,340;1,346;1,350;1,339;0,978;1,181;3,975
1318;MELHORAMENTOS;1318;MELHORAMENTOS;;1,478;1,395;1,079;0,825;0,303;2,332;1,289;;2,929;3,835;0,739
1320;DANA GRAVATAI;2076;DANA GRAVATAI SUL;;;;;;;;;;0,122;;
1320;DANA GRAVATAI;27049;DANA SOCORABA SWAP;1,781;1,992;1,851;1,726;1,827;1,806;1,726;1,788;1,725;1,782;1,804;1,559
1320;DANA GRAVATAI;87098;DANA JUNDIAI;;;;;0,154;0,491;0,676;0,571;0,589;0,543;0,835;
1320;DANA GRAVATAI;87135;DANA CAMPINAS SP;;;;;0,259;0,760;1,200;0,806;0,903;1,050;1,612;
1323;TREIBACHER;1323;TREIBACHER;0,134;;;0,095;0,184;;0,429;0,531;2,725;1,249;0,703;0,943
1330;ALBRAS;1330;ALBRAS;22,322;93,921;207,033;189,044;123,497;;;;;;;
1332;ARAUCO PAINEIS;1332;ARAUCO PAINEIS;0,211;;;;;;;;;7,125;0,677;5,035
1360;ABC PLAZA SHOP;1360;ABC PLAZA SHOP;0,330;0,000;0,239;;;;;;;;;
1361;BRACELL BA;3802;BRACELL BA I5;2,039;2,640;1,999;1,707;1,825;1,784;1,740;1,782;1,005;1,683;1,701;1,743
1362;SHOPPING D;83455;SHOPPING D CL 13360;1,057;1,101;1,144;;;;;;;;;
1364;SANTHER MATRIZ;1364;SANTHER MATRIZ;0,468;;0,235;0,266;;;;0,669;;;;0,695
1364;SANTHER MATRIZ;1706;SANTHER S;0,051;;0,041;0,045;;;;0,107;;;;0,109
1367;ALTONA;1367;ALTONA;0,059;0,126;;0,181;;0,054;0,135;;0,169;;;
1367;ALTONA;52008;ALTONA II;;;;;;;;;;4,549;4,555;3,511
1379;MANIKRAFT CL;1379;MANIKRAFT;1,400;1,400;1,400;1,400;1,400;1,400;1,400;;;;;
1379;MANIKRAFT CL;83333;MANIKRAFT CL;0,072;1,096;;;;0,377;;;;2,040;;
1382;INDUPA;1382;INDUPA;;;;3,046;2,500;;;;;22,312;;
1383;KLABIN PUMA;1383;KLABIN;0,714;0,936;1,029;1,048;0,950;0,536;1,021;0,953;0,954;0,906;0,878;0,840
1383;KLABIN PUMA;1704;KLABIN GOIANA;0,953;1,065;3,881;1,562;0,609;;0,223;;0,540;;0,299;1,816
1383;KLABIN PUMA;9910;KLABIN TELEMACO BORBA;;;;;;;;0,249;0,256;4,766;1,524;0,239
1383;KLABIN PUMA;16190;KLABIN CORREIA PINTO;2,842;;1,395;1,468;1,729;1,208;;;0,387;;;
1383;KLABIN PUMA;23883;KLABIN LAGES II;;;;0,069;0,066;0,072;0,057;;;;;
1383;KLABIN PUMA;24767;KLABIN GOIANA II;0,464;0,467;0,270;0,204;0,470;;;;;;;
1383;KLABIN PUMA;25200;KLABIN LAGES I;;;;;;;0,033;0,047;0,040;;0,011;0,066
1383;KLABIN PUMA;29325;KLABIN PUMA II;26,285;49,378;94,443;95,724;96,189;85,226;95,501;92,038;83,958;71,560;81,626;84,676
1383;KLABIN PUMA;32547;KLABIN FDS CL;0,047;0,144;0,115;0,153;0,015;0,055;;;;;;0,096
1383;KLABIN PUMA;33995;KLABIN PAULINIA CL;0,101;1,027;0,329;0,663;0,089;;0,129;0,138;1,739;0,207;0,202;1,613
1383;KLABIN PUMA;34016;KLABIN FRANCO DA ROCHA CL;;;;;;;;;;;0,293;1,717
1383;KLABIN PUMA;36809;KLABIN ITAJAI CL;;;;;;;;;0,012;0,050;0,053;0,034
